Date,NIFTY18NOV10700CE O,NIFTY18NOV10700CE H,NIFTY18NOV10700CE L,NIFTY18NOV10700CE C,NIFTY18NOV10700CE V
11/29/2018 3:29:00 PM,146.5,146.5,144.5,145,15450
11/29/2018 3:28:00 PM,147.95,148,146.5,146.5,10500
11/29/2018 3:27:00 PM,148,148.05,146.5,147.75,18600
11/29/2018 3:26:00 PM,147.9,148.5,147,147.8,15375
11/29/2018 3:25:00 PM,146,148,145.9,147.9,20625
11/29/2018 3:24:00 PM,149.2,149.2,145.9,145.95,30450
11/29/2018 3:23:00 PM,149.55,150,148.45,148.45,62550
11/29/2018 3:22:00 PM,147,149.85,147,149,18225
11/29/2018 3:21:00 PM,148.6,148.7,147,147,22950
11/29/2018 3:20:00 PM,144.8,148.6,144.7,148.6,17700
11/29/2018 3:19:00 PM,145.9,146.8,145,145,40725
11/29/2018 3:18:00 PM,142.7,146,142.5,145.9,24300
11/29/2018 3:17:00 PM,141.85,143.1,141.8,142.75,28275
11/29/2018 3:16:00 PM,141.7,142.1,140.15,141.85,29025
11/29/2018 3:15:00 PM,141.4,143,141,141.5,33525
11/29/2018 3:14:00 PM,141.65,142.15,140.95,141.7,29625
11/29/2018 3:13:00 PM,142.55,143.35,140.25,141.65,13650
11/29/2018 3:12:00 PM,142.3,144,142,143,12150
11/29/2018 3:11:00 PM,141.55,143.7,141.55,142.3,9750
11/29/2018 3:10:00 PM,142.5,144,141,141.55,14400
11/29/2018 3:09:00 PM,139.05,142.35,139,141.6,21975
11/29/2018 3:08:00 PM,140.4,142.65,138.5,138.85,22875
11/29/2018 3:07:00 PM,147,148,139.35,139.35,59475
11/29/2018 3:06:00 PM,149.35,149.7,147.15,147.15,6675
11/29/2018 3:05:00 PM,150,150.8,147.2,149.25,8025
11/29/2018 3:04:00 PM,148.3,150.25,147.65,150,27150
11/29/2018 3:03:00 PM,145.5,149.1,145.2,147.95,10500
11/29/2018 3:02:00 PM,149.25,149.65,145.1,145.15,22875
11/29/2018 3:01:00 PM,151.3,152,148,149.7,25500
11/29/2018 3:00:00 PM,170.95,170.95,152.2,153.35,49875
11/29/2018 2:59:00 PM,163.7,169.55,162.3,169.55,11475
11/29/2018 2:58:00 PM,163.05,163.25,161.25,162.85,4275
11/29/2018 2:57:00 PM,162.55,165.05,161.95,163.05,15900
11/29/2018 2:56:00 PM,161.9,161.9,160.2,160.9,5250
11/29/2018 2:55:00 PM,162.7,162.85,159.75,161.75,18750
11/29/2018 2:54:00 PM,161.25,163.65,159.7,162.7,13425
11/29/2018 2:53:00 PM,159.75,161.25,159.3,161.25,10650
11/29/2018 2:52:00 PM,163.4,163.75,157.45,160,14325
11/29/2018 2:51:00 PM,157.75,164.65,157.75,163.4,28725
11/29/2018 2:50:00 PM,154.75,157.2,154.35,156.85,5400
11/29/2018 2:49:00 PM,156.75,157,153.8,155.8,4050
11/29/2018 2:48:00 PM,154.25,155.6,151.45,155.55,17025
11/29/2018 2:47:00 PM,154.7,155.6,152.8,154.25,55350
11/29/2018 2:46:00 PM,156.8,157.1,153.1,154.7,13875
11/29/2018 2:45:00 PM,157.5,159.95,156,156.8,32625
11/29/2018 2:44:00 PM,154.3,158,154,158,41100
11/29/2018 2:43:00 PM,155.95,158.5,154.45,154.65,21900
11/29/2018 2:42:00 PM,156.25,157.75,156,156.4,9000
11/29/2018 2:41:00 PM,158.1,159.9,157.05,157.05,6150
11/29/2018 2:40:00 PM,159.8,161.55,157.5,159,5925
11/29/2018 2:39:00 PM,158.05,160,156.05,160,12375
11/29/2018 2:38:00 PM,161.35,161.45,158.05,158.05,5400
11/29/2018 2:37:00 PM,159.85,161.35,158,161.25,8475
11/29/2018 2:36:00 PM,157.4,160.6,156.15,160,8400
11/29/2018 2:35:00 PM,155,158.9,152.6,157.5,17250
11/29/2018 2:34:00 PM,162.1,162.1,155,155.45,15675
11/29/2018 2:33:00 PM,162.75,165.2,161.15,162.1,8025
11/29/2018 2:32:00 PM,164.5,165,161,162.75,20100
11/29/2018 2:31:00 PM,161.25,163.85,160.55,163.85,16725
11/29/2018 2:30:00 PM,165.25,165.95,162,162,9375
11/29/2018 2:29:00 PM,160.8,165.75,160.8,163.95,14625
11/29/2018 2:28:00 PM,160.3,162.25,159.25,162,10800
11/29/2018 2:27:00 PM,158,162.1,157,161.2,12600
11/29/2018 2:26:00 PM,162.45,163.75,157.2,158,13425
11/29/2018 2:25:00 PM,165,165.55,161.05,162.45,36000
11/29/2018 2:24:00 PM,168.4,169.5,165.05,165.25,52200
11/29/2018 2:23:00 PM,164.8,168.25,164.4,168.25,69900
11/29/2018 2:22:00 PM,166.15,167.45,163.45,163.45,39000
11/29/2018 2:21:00 PM,173.5,173.5,166,166,45975
11/29/2018 2:20:00 PM,168,173.5,166,173.5,58200
11/29/2018 2:19:00 PM,164.6,168.7,163.8,166.9,23325
11/29/2018 2:18:00 PM,168.1,168.6,164.3,164.6,63450
11/29/2018 2:17:00 PM,169.4,169.4,166.2,169,6000
11/29/2018 2:16:00 PM,164.25,170.25,163.6,169.75,14775
11/29/2018 2:15:00 PM,168.6,168.6,163.2,164.25,14625
11/29/2018 2:14:00 PM,172.85,173.05,167.8,169.5,22425
11/29/2018 2:13:00 PM,163.55,172.7,161.15,172,38775
11/29/2018 2:12:00 PM,155,163.2,154.05,163.2,21675
11/29/2018 2:11:00 PM,153.7,155.7,153.1,155,11175
11/29/2018 2:10:00 PM,150.45,154.2,150.45,153.3,15450
11/29/2018 2:09:00 PM,150.05,151.45,147.85,150.45,18975
11/29/2018 2:08:00 PM,148.55,150.05,147.2,150.05,7875
11/29/2018 2:07:00 PM,151.35,151.8,147.8,148.55,15525
11/29/2018 2:06:00 PM,151.95,153.55,151.35,151.35,13875
11/29/2018 2:05:00 PM,154.3,156.5,151.25,151.25,33000
11/29/2018 2:04:00 PM,157.3,158.85,153,154.3,36900
11/29/2018 2:03:00 PM,148,160,147.5,157.5,117300
11/29/2018 2:02:00 PM,148,148,145,148,21450
11/29/2018 2:01:00 PM,137.1,147.85,136.9,147,136800
11/29/2018 2:00:00 PM,130.35,137.25,130.35,137.25,47925
11/29/2018 1:59:00 PM,130.45,131.5,129.05,130.5,12450
11/29/2018 1:58:00 PM,128.75,131.05,128.75,131.05,13725
11/29/2018 1:57:00 PM,127.45,128.8,127.35,127.9,7800
11/29/2018 1:56:00 PM,124.15,127.95,124.15,127.45,11100
11/29/2018 1:55:00 PM,124.1,126.25,122.55,124.15,23775
11/29/2018 1:54:00 PM,130.5,131,125.35,125.35,25800
11/29/2018 1:53:00 PM,128,130.5,128,130.5,9525
11/29/2018 1:52:00 PM,128.7,129.15,126.6,128,11550
11/29/2018 1:51:00 PM,130.45,130.45,127.8,129,17700
11/29/2018 1:50:00 PM,130.3,133,128.7,131.5,53100
11/29/2018 1:49:00 PM,125.05,130.25,125.05,130.25,10875
11/29/2018 1:48:00 PM,125.35,126.15,124.5,125.05,6675
11/29/2018 1:47:00 PM,128.65,129.45,125,125.3,27750
11/29/2018 1:46:00 PM,126.85,128.65,126.75,128.65,31275
11/29/2018 1:45:00 PM,122.45,127,122.45,127,36450
11/29/2018 1:44:00 PM,121,123.7,120.8,123.05,15075
11/29/2018 1:43:00 PM,120,121.4,118.7,121,14775
11/29/2018 1:42:00 PM,119.9,122.45,119.55,120.75,14775
11/29/2018 1:41:00 PM,118.55,120.3,118.55,119.6,8250
11/29/2018 1:40:00 PM,119.85,122.15,117.85,118.55,15525
11/29/2018 1:39:00 PM,118.6,122.5,118.6,120.6,15825
11/29/2018 1:38:00 PM,121.55,121.85,116.6,118.35,34125
11/29/2018 1:37:00 PM,122.1,123.95,121.55,121.55,6150
11/29/2018 1:36:00 PM,125.2,125.2,120.9,122.1,18675
11/29/2018 1:35:00 PM,124.25,126.7,124.25,126.05,8700
11/29/2018 1:34:00 PM,125.9,127.05,123.95,124.25,9600
11/29/2018 1:33:00 PM,125.95,128.45,125.3,125.9,6675
11/29/2018 1:32:00 PM,125.95,128.15,125.7,125.7,10650
11/29/2018 1:31:00 PM,125.6,127.55,125.1,125.95,13275
